"GeneID","GeneSymbol","log2FC","pvalue","padj"
"GENE_1733","Gene1733",0.0211100041242407,0.915606370339009,0.988898171668401
"GENE_1862","Gene1862",0.0189224003229409,0.917303497846484,0.988898171668401
"GENE_2092","Gene2092",0.0150954281211053,0.914002384692735,0.988898171668401
"GENE_2138","Gene2138",-0.0219874775210567,0.917057835398549,0.988898171668401
"GENE_2157","Gene2157",-0.0201795271650367,0.915842195028597,0.988898171668401
"GENE_2524","Gene2524",-0.0202741419866985,0.919644660944335,0.988898171668401
"GENE_2624","Gene2624",0.0192450623495581,0.918689145370637,0.988898171668401
"GENE_2767","Gene2767",-0.0180593527078745,0.919094765026652,0.988898171668401
"GENE_2906","Gene2906",-0.0195674210173351,0.91978239855298,0.988898171668401
"GENE_2937","Gene2937",0.0216777641214874,0.917636222976788,0.988898171668401
"GENE_1222","Gene1222",0.0210899890090168,0.920668371489212,0.988902654660808
"GENE_0567","Gene567",-0.0153530047996195,0.92370880007057,0.989079820237998
"GENE_0736","Gene736",-0.0153263156011079,0.922927463786972,0.989079820237998
"GENE_1052","Gene1052",0.013124125631407,0.921801223347257,0.989079820237998
"GENE_1107","Gene1107",-0.0175717354095752,0.923455110032355,0.989079820237998
"GENE_1416","Gene1416",0.0187517314054677,0.92287637452935,0.989079820237998
"GENE_2102","Gene2102",0.0176592675843938,0.92204344098458,0.989079820237998
"GENE_2436","Gene2436",0.0175642334796393,0.922272080202498,0.989079820237998
"GENE_2572","Gene2572",0.0135305283997456,0.923701819008951,0.989079820237998
"GENE_2612","Gene2612",-0.0210481832895102,0.92380055210229,0.989079820237998
"GENE_0551","Gene551",0.0217226818770229,0.925049905325903,0.989749159617827
"GENE_1517","Gene1517",0.0234046520507114,0.925745380629207,0.989749159617827
"GENE_1536","Gene1536",-0.0202867134327578,0.925320826461631,0.989749159617827
"GENE_1702","Gene1702",0.0197264207637478,0.92567436099361,0.989749159617827
"GENE_2481","Gene2481",-0.0185999511843393,0.92633970985495,0.990031752605931
"GENE_0374","Gene374",-0.0181559424248352,0.931437179787536,0.99232301215016
"GENE_1031","Gene1031",-0.0214322765275012,0.932122082746383,0.99232301215016
"GENE_1042","Gene1042",0.0137421796876627,0.931863073510697,0.99232301215016
"GENE_1252","Gene1252",0.0183277840812899,0.930644118338033,0.99232301215016
"GENE_1406","Gene1406",0.017194569333741,0.931981419604194,0.99232301215016
"GENE_1597","Gene1597",-0.0187888355549841,0.930497930303429,0.99232301215016
"GENE_2007","Gene2007",-0.01514733876476,0.929794165344485,0.99232301215016
"GENE_2035","Gene2035",-0.0133686857299526,0.931543313105795,0.99232301215016
"GENE_2091","Gene2091",0.0133603502212889,0.931879844269423,0.99232301215016
"GENE_2150","Gene2150",0.0151513128211818,0.929898274670467,0.99232301215016
"GENE_2402","Gene2402",0.0172734176177549,0.931916703133335,0.99232301215016
"GENE_0670","Gene670",-0.0136893637781679,0.933344624022134,0.993272036916071
"GENE_0438","Gene438",0.0170787909431187,0.937474695013735,0.993946399273031
"GENE_0595","Gene595",-0.0168563779227267,0.938242536113622,0.993946399273031
"GENE_0817","Gene817",0.0137849568527635,0.938643363410039,0.993946399273031
"GENE_0853","Gene853",-0.0147963338875785,0.936251703552616,0.993946399273031
"GENE_1036","Gene1036",0.0144857653651727,0.938212284188424,0.993946399273031
"GENE_1223","Gene1223",-0.0131924457149157,0.9383006742601,0.993946399273031
"GENE_1445","Gene1445",-0.0179627824262454,0.938327373614723,0.993946399273031
"GENE_1579","Gene1579",0.0137275993100348,0.938290243293485,0.993946399273031
"GENE_2085","Gene2085",0.0161737028869213,0.936133022231971,0.993946399273031
"GENE_2209","Gene2209",0.0136900537390039,0.938048366443417,0.993946399273031
"GENE_2350","Gene2350",-0.014037099562513,0.935112719156203,0.993946399273031
"GENE_2431","Gene2431",-0.017867067845037,0.938845875032471,0.993946399273031
"GENE_2448","Gene2448",-0.0197957782215505,0.935014068149155,0.993946399273031
"GENE_2662","Gene2662",0.0147108978146493,0.93894803184659,0.993946399273031
"GENE_2970","Gene2970",-0.0154522940032056,0.936739991633821,0.993946399273031
"GENE_1072","Gene1072",-0.0120119503502636,0.941607549998967,0.99639945443456
"GENE_1371","Gene1371",-0.0130353683484197,0.942261750743616,0.99639945443456
"GENE_2896","Gene2896",0.0150682706334031,0.942046828587031,0.99639945443456
"GENE_2666","Gene2666",-0.014267602741171,0.943102599815481,0.996937209107274
"GENE_2950","Gene2950",-0.0124493377725043,0.943542619246796,0.997051024212887
"GENE_0235","Gene235",0.008286581337968,0.951953173282612,0.997157653578155
"GENE_0251","Gene251",-0.0110049306031383,0.94553884245275,0.997157653578155
"GENE_0307","Gene307",-0.0104119128363553,0.95136049929649,0.997157653578155
"GENE_0335","Gene335",-0.0106153589669749,0.951241636964664,0.997157653578155
"GENE_0352","Gene352",0.0134451143701373,0.950278499384169,0.997157653578155
"GENE_0435","Gene435",-0.0128902991462336,0.951862622258675,0.997157653578155
"GENE_0976","Gene976",-0.0120753091372752,0.944492380462926,0.997157653578155
"GENE_1155","Gene1155",-0.0145130807254894,0.94867394007437,0.997157653578155
"GENE_1319","Gene1319",0.00760890604811237,0.950814958550242,0.997157653578155
"GENE_1421","Gene1421",0.0123475220135667,0.950622552488483,0.997157653578155
"GENE_1446","Gene1446",-0.00957787993955339,0.95175412842365,0.997157653578155
"GENE_1501","Gene1501",0.0106009838649754,0.949800389997948,0.997157653578155
"GENE_1653","Gene1653",0.0101992851953305,0.949163257194571,0.997157653578155
"GENE_1670","Gene1670",-0.0132876138439908,0.94462881542021,0.997157653578155
"GENE_1731","Gene1731",-0.0130249386430217,0.946447719341479,0.997157653578155
"GENE_1754","Gene1754",-0.00839394151786976,0.948592738320187,0.997157653578155
"GENE_1894","Gene1894",0.00785195670970129,0.948853224285543,0.997157653578155
"GENE_2204","Gene2204",-0.013213747537419,0.947148644203922,0.997157653578155
"GENE_2307","Gene2307",0.0123943401060504,0.950981936026192,0.997157653578155
"GENE_2383","Gene2383",-0.0152893242882008,0.947504356092842,0.997157653578155
"GENE_2616","Gene2616",-0.0125308835960034,0.951887724588595,0.997157653578155
"GENE_2797","Gene2797",0.0155020931188705,0.947117616734658,0.997157653578155
"GENE_2871","Gene2871",-0.0128555356362838,0.94708949560959,0.997157653578155
"GENE_2878","Gene2878",0.0112642156021368,0.947440458804323,0.997157653578155
"GENE_2916","Gene2916",0.0140579113503865,0.946082883913631,0.997157653578155
"GENE_0491","Gene491",-0.0104526194102874,0.953739705339044,0.997612690839769
"GENE_1189","Gene1189",-0.00571136272953865,0.953479320012084,0.997612690839769
"GENE_1762","Gene1762",0.00847943354157543,0.954052311763808,0.997612690839769
"GENE_1948","Gene1948",0.00994659368545392,0.954306745272267,0.997612690839769
"GENE_2029","Gene2029",0.0103430667270299,0.954514205466789,0.997612690839769
"GENE_2552","Gene2552",-0.0101656726797179,0.954715345133659,0.997612690839769
"GENE_2804","Gene2804",0.00759027479862251,0.954124219743922,0.997612690839769
"GENE_0223","Gene223",0.00819130610633323,0.956160479756211,0.998043468851367
"GENE_0798","Gene798",0.00915251327996636,0.956458324315894,0.998043468851367
"GENE_1546","Gene1546",-0.0114372785474881,0.956149516044987,0.998043468851367
"GENE_2863","Gene2863",-0.00778617988526786,0.955699123923777,0.998043468851367
"GENE_0796","Gene796",-0.00805235462184761,0.957391941453376,0.998323192339287
"GENE_1780","Gene1780",-0.0116969981821118,0.957259369556538,0.998323192339287
"GENE_0836","Gene836",-0.00934893341498011,0.960034901297597,0.998375453916456
"GENE_1056","Gene1056",0.0100697839235524,0.959486777609563,0.998375453916456
"GENE_1063","Gene1063",0.00898067874200592,0.958792982105755,0.998375453916456
"GENE_1092","Gene1092",0.00902169416191789,0.959851903278819,0.998375453916456
"GENE_1159","Gene1159",0.00847477385307194,0.96038371402509,0.998375453916456
"GENE_2077","Gene2077",0.00842066797911833,0.958789225146583,0.998375453916456
"GENE_2414","Gene2414",-0.00835904130943632,0.959736121796976,0.998375453916456
"GENE_2762","Gene2762",0.00867751342451406,0.957964114615739,0.998375453916456
"GENE_2809","Gene2809",0.0132095261231715,0.960437186667631,0.998375453916456
"GENE_0236","Gene236",-0.00538248305027267,0.97217948028457,0.998590487483432
"GENE_0260","Gene260",0.00323531895227802,0.983736994263307,0.998590487483432
"GENE_0336","Gene336",-0.0053374821318739,0.97649599838523,0.998590487483432
"GENE_0351","Gene351",-0.00884519358834268,0.963866231222062,0.998590487483432
"GENE_0356","Gene356",-0.00382008004322909,0.98146292015603,0.998590487483432
"GENE_0362","Gene362",0.00209032503759943,0.98780079835491,0.998590487483432
"GENE_0399","Gene399",-0.00485817531722521,0.980992716033223,0.998590487483432
"GENE_0402","Gene402",0.00839015994726378,0.966270589846808,0.998590487483432
"GENE_0455","Gene455",0.00237511684473368,0.990974848298481,0.998590487483432
"GENE_0506","Gene506",0.00800205166513024,0.964491960577024,0.998590487483432
"GENE_0531","Gene531",-0.00471934201362778,0.980460992114063,0.998590487483432
"GENE_0542","Gene542",-0.00392997026594077,0.986843759579129,0.998590487483432
"GENE_0556","Gene556",-0.000894256178448849,0.995899585966382,0.998590487483432
"GENE_0559","Gene559",0.00897938967951895,0.970424360238119,0.998590487483432
"GENE_0571","Gene571",0.000724264785819884,0.996872688996362,0.998590487483432
"GENE_0578","Gene578",0.00320172710362954,0.985965491041199,0.998590487483432
"GENE_0583","Gene583",0.00375935527284277,0.984947466016056,0.998590487483432
"GENE_0594","Gene594",0.0061092954191686,0.977259469335528,0.998590487483432
"GENE_0623","Gene623",0.000806458423028289,0.997109943822347,0.998590487483432
"GENE_0646","Gene646",-0.00415085924923275,0.983815511414686,0.998590487483432
"GENE_0651","Gene651",-0.00642428854284738,0.974568278419159,0.998590487483432
"GENE_0669","Gene669",0.00471731202246151,0.976417033914715,0.998590487483432
"GENE_0699","Gene699",-0.00736014101766713,0.971991590037904,0.998590487483432
"GENE_0769","Gene769",0.00204527972962598,0.990835877911905,0.998590487483432
"GENE_0787","Gene787",-0.00364198814158989,0.984004827214088,0.998590487483432
"GENE_0877","Gene877",-0.00937453605310168,0.965419801050094,0.998590487483432
"GENE_0965","Gene965",-0.000533449796614072,0.997804053975472,0.998590487483432
"GENE_0985","Gene985",-0.00142594054076461,0.994875424470436,0.998590487483432
"GENE_0989","Gene989",0.00200041005294338,0.992956374543267,0.998590487483432
"GENE_0992","Gene992",-0.00148831988301179,0.990941480378047,0.998590487483432
"GENE_1021","Gene1021",-0.00295252426429116,0.988352853616408,0.998590487483432
"GENE_1032","Gene1032",-0.00547983302510957,0.980547140502465,0.998590487483432
"GENE_1055","Gene1055",-0.00447884049000979,0.977138761003587,0.998590487483432
"GENE_1079","Gene1079",-0.000853792946033494,0.994956238593463,0.998590487483432
"GENE_1093","Gene1093",0.00420237492362574,0.979669701303887,0.998590487483432
"GENE_1149","Gene1149",-0.00592474247652319,0.977630243752585,0.998590487483432
"GENE_1174","Gene1174",-0.00950360690939878,0.963455283842419,0.998590487483432
"GENE_1182","Gene1182",0.00192354025216446,0.991635598247257,0.998590487483432
"GENE_1193","Gene1193",0.00573190420285474,0.981236169192909,0.998590487483432
"GENE_1197","Gene1197",0.00155461682104452,0.992186670268417,0.998590487483432
"GENE_1230","Gene1230",-0.000540068021852136,0.997362665662165,0.998590487483432
"GENE_1247","Gene1247",0.0031973772535796,0.987605328258427,0.998590487483432
"GENE_1298","Gene1298",-0.00131911013174157,0.993851196821494,0.998590487483432
"GENE_1303","Gene1303",-0.007581792396822,0.969204483041714,0.998590487483432
"GENE_1311","Gene1311",-0.000608636027226162,0.997460292763608,0.998590487483432
"GENE_1377","Gene1377",-0.00276973582243567,0.987879568139499,0.998590487483432
"GENE_1418","Gene1418",-0.000659845999978259,0.99654447079262,0.998590487483432
"GENE_1447","Gene1447",-0.00591783491763298,0.97237993404608,0.998590487483432
"GENE_1449","Gene1449",0.00418604129424338,0.976517518834069,0.998590487483432
"GENE_1457","Gene1457",-0.00304316085387946,0.983796460825689,0.998590487483432
"GENE_1467","Gene1467",0.000421365020148556,0.99776704042492,0.998590487483432
"GENE_1505","Gene1505",0.00462598370727996,0.96643744682174,0.998590487483432
"GENE_1516","Gene1516",0.00790282368866713,0.970610770500511,0.998590487483432
"GENE_1523","Gene1523",0.00142139088630167,0.994065477230221,0.998590487483432
"GENE_1604","Gene1604",-0.00141550874726182,0.993217392568263,0.998590487483432
"GENE_1632","Gene1632",-0.000516499503874002,0.997923849335369,0.998590487483432
"GENE_1649","Gene1649",-0.00546789587741259,0.972306317031655,0.998590487483432
"GENE_1673","Gene1673",0.00571834932128734,0.977855764906929,0.998590487483432
"GENE_1707","Gene1707",0.0017919272283482,0.991751108961367,0.998590487483432
"GENE_1712","Gene1712",-0.00816914418918468,0.968399359763041,0.998590487483432
"GENE_1750","Gene1750",-0.00780993195508728,0.962463045791855,0.998590487483432
"GENE_1778","Gene1778",0.00753767262444782,0.970359184168096,0.998590487483432
"GENE_1782","Gene1782",0.00276188453283943,0.988374783126345,0.998590487483432
"GENE_1799","Gene1799",-0.00836567118852116,0.965737436626715,0.998590487483432
"GENE_1801","Gene1801",0.00725568920939779,0.964212340286847,0.998590487483432
"GENE_1817","Gene1817",0.00573350296097352,0.968006270648511,0.998590487483432
"GENE_1824","Gene1824",-0.00346438193570986,0.985277175026708,0.998590487483432
"GENE_1825","Gene1825",-0.00985863523710506,0.961930897708595,0.998590487483432
"GENE_1834","Gene1834",-0.00640757491754762,0.964063954450783,0.998590487483432
"GENE_1873","Gene1873",0.0100543498543297,0.967913814474568,0.998590487483432
"GENE_1916","Gene1916",-0.00703873742050565,0.966743760606049,0.998590487483432
"GENE_1934","Gene1934",-0.00146581527911316,0.992782278831323,0.998590487483432
"GENE_1944","Gene1944",0.000638190232076674,0.997547758607071,0.998590487483432
"GENE_1968","Gene1968",-0.00235935317947167,0.988018836928891,0.998590487483432
"GENE_2046","Gene2046",-0.00620821730201726,0.978680220107104,0.998590487483432
"GENE_2066","Gene2066",-0.00228412436945025,0.984521214798361,0.998590487483432
"GENE_2093","Gene2093",-0.00159215426538672,0.993529994895012,0.998590487483432
"GENE_2115","Gene2115",0.00484016380058527,0.973954048841624,0.998590487483432
"GENE_2147","Gene2147",-0.00173454796667993,0.99057628489424,0.998590487483432
"GENE_2165","Gene2165",-0.005789756959377,0.976872527460848,0.998590487483432
"GENE_2173","Gene2173",0.00316389380861093,0.986814138587065,0.998590487483432
"GENE_2253","Gene2253",0.00421662255795052,0.980466488785396,0.998590487483432
"GENE_2264","Gene2264",0.00756104003187019,0.969962970567071,0.998590487483432
"GENE_2276","Gene2276",-0.00401299069636263,0.98473050203324,0.998590487483432
"GENE_2297","Gene2297",-0.0082643985181079,0.965862688811138,0.998590487483432
"GENE_2299","Gene2299",-0.00579839878962574,0.968307563095517,0.998590487483432
"GENE_2309","Gene2309",-0.00216254905476809,0.988880234066743,0.998590487483432
"GENE_2318","Gene2318",0.00217421244432803,0.989390982757224,0.998590487483432
"GENE_2358","Gene2358",0.00804909479471583,0.967479161439741,0.998590487483432
"GENE_2361","Gene2361",-0.00817806245693387,0.961975875721344,0.998590487483432
"GENE_2363","Gene2363",0.0043092531249922,0.980980837386817,0.998590487483432
"GENE_2365","Gene2365",-0.00414563535525314,0.976988775384712,0.998590487483432
"GENE_2380","Gene2380",-0.000634013452252447,0.996061191115732,0.998590487483432
"GENE_2381","Gene2381",0.00697544507619519,0.976122866199793,0.998590487483432
"GENE_2434","Gene2434",0.00173117778211029,0.990866739674386,0.998590487483432
"GENE_2509","Gene2509",0.00352452653121649,0.98242084548556,0.998590487483432
"GENE_2550","Gene2550",-0.00158062498526235,0.993297712972485,0.998590487483432
"GENE_2565","Gene2565",-0.00133906099050307,0.995730415428339,0.998590487483432
"GENE_2658","Gene2658",-0.00228378010985786,0.990879976826966,0.998590487483432
"GENE_2675","Gene2675",0.00997162487883241,0.962822740745415,0.998590487483432
"GENE_2701","Gene2701",0.00102267218744601,0.995061635309489,0.998590487483432
"GENE_2703","Gene2703",-0.00783200922659866,0.962210325419685,0.998590487483432
"GENE_2717","Gene2717",-0.00458014548772923,0.980310412866526,0.998590487483432
"GENE_2730","Gene2730",-0.000638786175090722,0.996557955102836,0.998590487483432
"GENE_2768","Gene2768",-0.000604832700664915,0.997416353947532,0.998590487483432
"GENE_2874","Gene2874",-0.00476617551183001,0.979985809581713,0.998590487483432
"GENE_2876","Gene2876",-0.00319539455546902,0.986656485710775,0.998590487483432
"GENE_2884","Gene2884",-0.00301298456621346,0.983710492819778,0.998590487483432
"GENE_2914","Gene2914",-0.0080316805288696,0.964932576748939,0.998590487483432
"GENE_2946","Gene2946",0.000704276792012237,0.997325772638187,0.998590487483432
"GENE_2990","Gene2990",-0.00055686525262999,0.997924760491776,0.998590487483432
"GENE_3000","Gene3000",0.00785762766173725,0.970128571738771,0.998590487483432
"GENE_1605","Gene1605",0.000296340976104759,0.998585394964954,0.998918367754206
"GENE_2708","Gene2708",-1.3203580026655e-05,0.999936689167965,0.999936689167965
